Status,State_Parcel_ID,County_ID,Address,Dir,Street,Type,Full_Address,Zip,Structures,Code_Enforcement_Order,Recent_Hearing_Date,Date_of_Last_Compliance,Last_Compliance_Type,Last_Compliance_Completed_By,X,Y,ESRI_OID
CLOSED,71-08-13-252-004.000-026,018-7015-0578,622,E,Pennsylvania,AVE,622 E Pennsylvania AVE,46601,"House, Garage",In Compliance: Outcome Complete,2018/08/07 00:00:00+00,2019/05/13 00:00:00+00,Repaired,Private,-86.2417246049999,41.660996056,338
CLOSED,71-08-03-178-023.000-026,018-2047-1661,1110,N,Meade,ST,1110 N Meade ST,46628,,In Compliance: Outcome Complete,2013/01/24 00:00:00+00,2016/10/27 00:00:00+00,Repaired,Private,-86.2858414679999,41.6893050100001,339
CLOSED,71-08-03-177-010.000-026,018-2047-1635,1143,N,Meade,ST,1143 N Meade ST,46628,,In Compliance: Outcome Complete,2012/11/01 00:00:00+00,2014/09/05 00:00:00+00,Repaired,Private,-86.2864188779999,41.6902496870001,340
CLOSED,71-08-03-127-013.000-026,018-2049-1715,1333,N,Meade,ST,1333 N Meade ST,46628,"House, Garage",In Compliance: Outcome Complete,2015/12/15 00:00:00+00,2015/12/15 00:00:00+00,Repaired,Private,-86.2864799179999,41.6934127390001,341
CLOSED,71-03-34-379-004.000-026,018-2107-3985,1514,N,Meade,ST,1514 N Meade ST,46619,House,In Compliance: Outcome Complete,2014/10/30 00:00:00+00,2015/07/17 00:00:00+00,Repaired,Private,-86.28582871,41.695165801,342
CLOSED,71-03-34-330-028.000-026,018-2102-3857,1701,N,Meade,ST,1701 N Meade ST,46628,,In Compliance: Outcome Complete,2014/02/18 00:00:00+00,2014/09/05 00:00:00+00,Demolished,City,-86.2865815659999,41.6975193160001,343
CLOSED,71-08-16-105-038.000-026,018-8145-5208,4221,,Meadow,LN,4221 Meadow LN,46619,,In Compliance: Outcome Complete,,2014/04/22 00:00:00+00,Repaired,Private,-86.3065369399999,41.662004521,344
CLOSED,71-08-16-105-037.000-026,018-8145-5207,4225,,Meadow,LN,4225 Meadow LN,46619,,In Compliance: Outcome Complete,,2015/07/15 00:00:00+00,Repaired,Private,-86.3067264859999,41.6620045660001,345
CLOSED,71-08-16-151-027.000-026,018-8145-5264,4302,,Meadow,LN,4302 Meadow LN,46619,,In Compliance: Outcome Complete,,2017/05/24 00:00:00+00,Repaired,Private,-86.307002425,41.6615308680001,346
CLOSED,71-08-16-105-033.000-026,018-8145-5203,4315,,Meadow,LN,4315 Meadow LN,46619,"House, Shed",In Compliance: Outcome Complete,2015/01/29 00:00:00+00,2015/10/14 00:00:00+00,Demolished,City,-86.3074962539999,41.6619989270001,347
CLOSED,71-03-35-355-024.000-026,018-2159-5849,1421,,Medora,ST,1421 Medora ST,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2013/10/29 00:00:00+00,2016/04/28 00:00:00+00,Demolished,City,-86.273319151,41.694628747,348
CLOSED,71-03-35-355-020.000-026,018-2159-5842,1509,,Medora,ST,1509 Medora ST,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2015/11/05 00:00:00+00,2015/11/05 00:00:00+00,Repaired,Private,-86.273326724,41.6950669170001,349
CLOSED,71-08-13-356-013.000-026,018-8011-0506,2119,S,Michigan,ST,2119 S Michigan ST,46613,,In Compliance: Outcome Complete,2014/04/10 00:00:00+00,2014/05/22 00:00:00+00,Repaired,Private,-86.2501407569999,41.651700002,350
CLOSED,71-08-24-103-013.000-026,018-8013-0618,2429,S,Michigan,ST,2429 S Michigan ST,46614,,In Compliance: Outcome Complete,2012/11/16 00:00:00+00,2014/07/31 00:00:00+00,Demolished,City,-86.250161708,41.6487680700001,351
CLOSED,71-08-03-483-016.000-026,018-2013-0297,1637,,Sibley,AVE,1637 Sibley AVE,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2014/02/04 00:00:00+00,2015/09/16 00:00:00+00,Demolished,City,-86.275438913,41.681488663,352
CLOSED,71-08-03-482-008.000-026,018-2012-0287,1701,,Sibley,AVE,1701 Sibley AVE,46628,,In Compliance: Outcome Complete,2013/05/30 00:00:00+00,2014/09/12 00:00:00+00,Demolished,Private,-86.275981816,41.6814825810001,353
CLOSED,71-08-03-482-007.000-026,018-2012-0283,1707,,Sibley,AVE,1707 Sibley AVE,46619,House,In Compliance: Outcome Complete,2014/04/10 00:00:00+00,2015/09/16 00:00:00+00,Demolished,City,-86.276101587,41.681483133,354
CLOSED,71-08-03-485-002.000-026,018-2010-0177,1710,,Sibley,AVE,1710 Sibley AVE,46628,,In Compliance: Outcome Complete,2013/09/05 00:00:00+00,2013/12/12 00:00:00+00,Repaired,Private,-86.2762108329999,41.680961047,355
CLOSED,71-08-03-482-005.000-026,018-2012-0275,1713,,Sibley,AVE,1713 Sibley AVE,46628,,In Compliance: Outcome Complete,2012/12/06 00:00:00+00,2014/06/06 00:00:00+00,Demolished,City,-86.276343745,41.6814806090001,356
CLOSED,71-08-03-484-005.000-026,018-2010-0157,1806,,Sibley,AVE,1806 Sibley AVE,46628,,In Compliance: Outcome Complete,2012/08/23 00:00:00+00,2014/09/12 00:00:00+00,Demolished,City,-86.276812895,41.6809557170001,357
CLOSED,71-08-03-481-010.000-026,018-2012-0255,1809,,Sibley,AVE,1809 Sibley AVE,46628,,In Compliance: Outcome Complete,2012/09/18 00:00:00+00,2014/06/06 00:00:00+00,Demolished,City,-86.2769449959999,41.681474757,358
CLOSED,71-08-03-484-003.000-026,018-2010-0149,1816,,Sibley,AVE,1816 Sibley AVE,46618,House,In Compliance: Outcome Complete,2013/08/28 00:00:00+00,2015/02/09 00:00:00+00,Demolished,City,-86.277052086,41.6809541010001,359
CLOSED,71-08-03-481-007.000-026,018-2012-0243,1823,,Sibley,AVE,1823 Sibley AVE,46628,House,In Compliance: Outcome Complete,2014/03/25 00:00:00+00,2015/02/09 00:00:00+00,Demolished,City,-86.277327527,41.6814717570001,360
CLOSED,71-08-03-454-022.000-026,018-2025-0782,2315,,Smith,ST,2315 Smith ST,46628,,In Compliance: Outcome Complete,2013/08/28 00:00:00+00,2014/08/30 00:00:00+00,Demolished,City,-86.282789185,41.6801004820001,361
CLOSED,71-09-06-357-011.000-026,018-5083-2910,427,,Sommers,ST,427 Sommers ST,46617,House,In Compliance: Outcome Complete,2014/06/10 00:00:00+00,2015/03/13 00:00:00+00,Demolished,City,-86.234509265,41.681614681,362
CLOSED,71-08-01-430-010.000-026,018-5031-1104,819,,Sorin,ST,819 Sorin ST,46617,House,In Compliance: Outcome Complete,2015/05/14 00:00:00+00,2015/07/28 00:00:00+00,Repaired,Private,-86.239199823,41.683556879,363
CLOSED,71-08-12-328-011.000-026,018-3020-0734,213,E,South,ST,213 E South ST,46601,House,In Compliance: Outcome Complete,2014/05/06 00:00:00+00,2015/10/14 00:00:00+00,Demolished,City,-86.247960591,41.6698291020001,364
ACTIVE,71-08-02-182-011.000-026,018-1084-3500,1031,,ALLEN,ST,1031 ALLEN ST,46616,House,Demo Affirmed,2021/06/10 00:00:00+00,,,,-86.2665353689999,41.6889582950001,365
CLOSED,71-08-13-480-005.000-026,018-7056-2089,1016,E,Calvert,ST,1016 E Calvert ST,46613,House,In Compliance: Outcome Complete,2014/10/16 00:00:00+00,2015/10/02 00:00:00+00,Demolished,City,-86.235793137,41.6543668570001,366
CLOSED,71-09-18-351-010.000-026,018-7060-2230,1130,E,Calvert,ST,1130 E Calvert ST,46613,House,Moved To RSVP,2018/11/06 00:00:00+00,2014/04/21 00:00:00+00,Repaired,Private,-86.233667071,41.6543887220001,367
CLOSED,71-09-18-351-013.000-026,018-7060-2233,1144,E,Calvert,ST,1144 E Calvert ST,46613,,In Compliance: Outcome Complete,2013/03/07 00:00:00+00,2014/08/19 00:00:00+00,Repaired,Private,-86.2332267259999,41.6543895830001,368
CLOSED,71-09-18-377-011.000-026,018-7097-3460,1414,E,Calvert,ST,1414 E Calvert ST,46613,,In Compliance: Outcome Complete,2014/01/16 00:00:00+00,2014/09/05 00:00:00+00,Demolished,City,-86.2273200669999,41.654567598,369
CLOSED,71-08-10-209-007.000-026,018-2021-0643,114,N,Carlisle,ST,114 N Carlisle ST,46628,House,In Compliance: Outcome Complete,2013/06/27 00:00:00+00,2014/10/10 00:00:00+00,Demolished,City,-86.282413887,41.6772847030001,370
CLOSED,71-08-10-403-007.000-026,018-4018-0619,418,S,Carlisle,ST,418 S Carlisle ST,46619,,In Compliance: Outcome Complete,2013/04/16 00:00:00+00,2014/10/07 00:00:00+00,Repaired,Private,-86.280811312,41.671529252,371
CLOSED,71-09-18-407-002.000-026-,018-7076-2775-,1706,,Caroline,ST,1706 Caroline ST,46613,House,Moved To RSVP,2018/12/11 00:00:00+00,,,,,,372
CLOSED,71-08-13-182-003.000-026,018-7028-1108,1508,,Carroll,ST,1508 Carroll ST,46619,,In Compliance: Outcome Complete,2014/06/12 00:00:00+00,2015/06/17 00:00:00+00,Repaired,Private,-86.2458720989999,41.6586919760001,373
CLOSED,71-08-13-334-018.000-026,018-7045-1756,1816,,Carroll,ST,1816 Carroll ST,46613,House,In Compliance: Outcome Complete,2014/08/21 00:00:00+00,2015/03/20 00:00:00+00,Demolished,City,-86.2458289369999,41.6551880230001,374
CLOSED,71-08-14-402-011.000-026,018-8032-1414,1628,,Catalpa,ST,1628 Catalpa ST,46613,House,In Compliance: Outcome Complete,2020/10/27 00:00:00+00,2021/09/29 00:00:00+00,Repaired,Private,-86.261895474,41.6567098360001,375
CLOSED,71-08-14-405-019.000-026,018-8034-1473,1719,,Catalpa,ST,1719 Catalpa ST,46613,,In Compliance: Outcome Complete,2014/04/10 00:00:00+00,2014/05/14 00:00:00+00,Repaired,Private,-86.262566917,41.6557084340001,376
CLOSED,71-09-18-432-016.000-026,018-7104-3747,1905,E,Calvert,ST,1905 E Calvert ST,46613,House,In Compliance: Outcome Complete,2018/06/07 00:00:00+00,2019/03/11 00:00:00+00,Repaired,Private,-86.2180185559999,41.6551342920001,377
CLOSED,71-03-35-381-004.000-026,018-2168-6148,1128,,Queen,ST,1128 Queen ST,46616,"House, Garage",In Compliance: Outcome Complete,2015/03/24 00:00:00+00,2015/07/14 00:00:00+00,Repaired,Private,-86.266868142,41.695980122,378
CLOSED,71-03-35-377-007.000-026,018-2165-6031,1240,,Queen,ST,1240 Queen ST,46616,House,In Compliance: Outcome Complete,2017/04/18 00:00:00+00,2018/05/17 00:00:00+00,Demolished,City,-86.269174505,41.6959618110001,379
CLOSED,71-03-35-329-013.000-026,018-2141-5298,1022,,Roosevelt,ST,1022 Roosevelt ST,46616,"House, Shed",In Compliance: Outcome Complete,2015/02/05 00:00:00+00,2015/09/23 00:00:00+00,Repaired,Private,-86.265503263,41.6987042900001,380
CLOSED,71-08-24-208-016.000-026,018-7142-5076,2619,,Rush,ST,2619 Rush ST,46614,House,In Compliance: Outcome Complete,2016/09/13 00:00:00+00,2017/06/06 00:00:00+00,Repaired,Private,-86.2432312509999,41.6473413250001,381
CLOSED,71-08-01-256-013.000-026,018-5109-3882,1013,N,St. Louis,BLVD,1013 N St. Louis BLVD,46617,House,In Compliance: Outcome Complete,2015/03/24 00:00:00+00,2015/06/02 00:00:00+00,Demolished,Private,-86.241400826,41.688908719,382
ACTIVE,71-08-01-253-019.000-026,018-5109-3867,1105,N,ST. LOUIS,BLVD,1105 N ST. LOUIS BLVD,46617,"House, Garage",Repair Deadline Expired,2021/12/09 00:00:00+00,,,,-86.241390097,41.6900669030001,383
CLOSED,71-08-24-136-003.000-026,018-7152-5414,310,E,Victoria,ST,310 E Victoria ST,46614,House,Moved To RSVP,2018/10/02 00:00:00+00,,,,-86.245545136,41.648650064,384
CLOSED,71-08-02-129-002.000-026,018-1066-2813,1308,,Woodward,AVE,1308 Woodward AVE,46616,House,In Compliance: Outcome Complete,2017/10/05 00:00:00+00,2018/04/27 00:00:00+00,Demolished,City,-86.266617599,41.693370121,385
CLOSED,71-08-24-178-007.000-026,018-7159-5624,2826,S,Michigan,ST,2826 S Michigan ST,46614,,In Compliance: Outcome Complete,,2014/05/28 00:00:00+00,Repaired,Private,-86.249204444,41.6445319960001,386
CLOSED,71-08-13-334-023.000-026,018-7045-1752,317,E,Milton,ST,317 E Milton ST,46613,"House, Fences",In Compliance: Outcome Complete,2015/01/22 00:00:00+00,2015/03/20 00:00:00+00,Demolished,City,-86.245339284,41.6551508060001,387
CLOSED,71-08-13-428-023.000-026,018-7057-2127,819,,Milton,ST,819 Milton ST,46613,,In Compliance: Outcome Complete,2013/10/29 00:00:00+00,2014/09/05 00:00:00+00,Demolished,City,-86.2383382529999,41.655391465,388
CLOSED,71-08-13-429-013.000-026,018-7058-2151,918,E,Milton,ST,918 E Milton ST,46613,House,In Compliance: Outcome Complete,2019/02/26 00:00:00+00,2019/06/25 00:00:00+00,Repaired,Private,-86.237220178,41.6550128920001,389
CLOSED,71-08-01-478-033.000-026,018-5027-0965,1005,,Miner,ST,1005 Miner ST,46617,House,In Compliance: Outcome Complete,2014/05/13 00:00:00+00,2014/12/17 00:00:00+00,Repaired,Private,-86.236680452,41.682925482,390
CLOSED,71-08-01-479-024.000-026,018-5027-0978,1012,,Miner,ST,1012 Miner ST,46617,House,In Compliance: Outcome Complete,2014/09/16 00:00:00+00,2015/03/16 00:00:00+00,Repaired,Private,-86.236548704,41.6824997580001,391
CLOSED,71-08-01-479-025.000-026,018-5027-0979,1016,,Miner,ST,1016 Miner ST,46617,,In Compliance: Outcome Complete,,2014/11/24 00:00:00+00,Repaired,Private,-86.2364283639999,41.6825018850001,392
CLOSED,71-09-06-356-005.000-026,018-5079-2785,1254,,Miner,ST,1254 Miner ST,46617,House,In Compliance: Outcome Complete,2016/01/07 00:00:00+00,2016/10/03 00:00:00+00,Repaired,Private,-86.230956743,41.6824832550001,393
CLOSED,71-08-14-355-016.000-026,018-8061-2428,2109,,Morris,ST,2109 Morris ST,46613,"House, Garage",In Compliance: Outcome Complete,2014/10/21 00:00:00+00,2015/09/16 00:00:00+00,Demolished,City,-86.272331235,41.651830051,394
CLOSED,71-08-11-256-011.000-026,018-3051-1991,717,,Napier,ST,717 Napier ST,46625,,In Compliance: Outcome Complete,,2015/05/27 00:00:00+00,Repaired,Private,-86.2599214429999,41.6734651510001,395
CLOSED,71-08-11-252-018.000-026,018-3055-2142,913,,Napier,ST,913 Napier ST,46619,House,In Compliance: Outcome Complete,2013/05/23 00:00:00+00,2014/03/27 00:00:00+00,Demolished,Private,-86.263327684,41.673593479,396
CLOSED,71-08-11-181-011.000-026,018-3069-2700,1012,,Napier,ST,1012 Napier ST,46615,,In Compliance: Outcome Complete,2012/11/16 00:00:00+00,2014/08/08 00:00:00+00,Demolished,City,-86.264337149,41.67298292,397
CLOSED,71-08-11-180-013.000-026,018-3069-2690,1013,,Napier,ST,1013 Napier ST,46615,,In Compliance: Outcome Complete,2011/09/27 00:00:00+00,2014/04/18 00:00:00+00,Repaired,Private,-86.264475472,41.673558342,398
CLOSED,71-08-12-404-006.000-026,018-3030-1130,601,E,South,ST,601 E South ST,46601,House,In Compliance: Outcome Complete,2017/11/30 00:00:00+00,2017/11/08 00:00:00+00,Repaired,Private,-86.242835037,41.6696708870001,399
CLOSED,71-09-19-253-003.000-026,018-7191-6770,2736,,Southridge,DR,2736 Southridge DR,46614,,In Compliance: Outcome Complete,2014/05/15 00:00:00+00,2014/06/19 00:00:00+00,Repaired,Private,-86.224036048,41.647083787,400
CLOSED,71-08-04-129-017.000-026,018-2216-8169,4011,,St. Johns,WAY,4011 St. Johns WAY,46628,,In Compliance: Outcome Complete,2014/05/15 00:00:00+00,2015/02/12 00:00:00+00,Repaired,Private,-86.304394524,41.6922589060001,401
CLOSED,71-08-12-307-014.000-026,018-3020-071901,519,S,St. Joseph,ST,519 S St. Joseph ST,46601,Commercial Building,In Compliance: Outcome Complete,,2015/06/23 00:00:00+00,,,-86.248999463,41.6702388310001,402
CLOSED,71-08-12-307-016.000-026,018-3020-0721,523,S,St. Joseph,ST,523 S St. Joseph ST,46601,,In Compliance: Outcome Complete,2012/09/27 00:00:00+00,2015/03/06 00:00:00+00,Repaired,Private,-86.249095317,41.6699583480001,403
CLOSED,71-08-12-331-003.000-026,018-3021-0761,614,S,St. Joseph,ST,614 S St. Joseph ST,46601,Multi-Unit,In Compliance: Outcome Complete,2017/11/21 00:00:00+00,2018/12/01 00:00:00+00,Repaired,Private,-86.248179115,41.6690595700001,404
CLOSED,71-08-13-326-016.000-026,018-7031-1183,1611,S,St. Joseph,ST,1611 S St. Joseph ST,46613,House,In Compliance: Outcome Complete,2014/10/14 00:00:00+00,2015/10/02 00:00:00+00,Demolished,City,-86.2481797359999,41.6574723620001,405
CLOSED,71-08-12-209-015.000-026,018-5015-0505,110,N,St. Louis,BLVD,110 N St. Louis BLVD,46617,"House, Fence",In Compliance: Outcome Complete,2016/11/03 00:00:00+00,2017/03/22 00:00:00+00,Repaired,Private,-86.240935469,41.6769046040001,406
CLOSED,71-08-01-426-023.000-026,018-5032-1134,729,N,St. Peter,ST,729 N St. Peter ST,46617,House,In Compliance: Outcome Complete,,2014/04/08 00:00:00+00,Demolished,Private,,,407
CLOSED,71-08-11-103-029.000-026,018-1048-2071,137,,Studebaker,ST,137 Studebaker ST,46628,"House, Fence",In Compliance: Outcome Complete,2015/11/03 00:00:00+00,2016/11/10 00:00:00+00,Demolished,City,-86.272311525,41.677684829,408
CLOSED,71-08-11-103-022.000-026,018-1047-2042,219,,Studebaker,ST,219 Studebaker ST,46613,,In Compliance: Outcome Complete,2013/08/28 00:00:00+00,2014/10/03 00:00:00+00,Demolished,City,-86.272358402,41.6784696990001,409
CLOSED,71-08-02-356-036.000-026,018-1049-2120,313,,Studebaker,ST,313 Studebaker ST,46628,,In Compliance: Outcome Complete,2011/11/15 00:00:00+00,2013/05/22 00:00:00+00,Demolished,City,-86.272197449,41.6799562350001,410
CLOSED,71-08-02-357-024.000-026,018-1050-2140,320,,Studebaker,ST,320 Studebaker ST,46628,"House, Shed, Fence",In Compliance: Outcome Complete,2011/12/06 00:00:00+00,2014/10/31 00:00:00+00,Demolished,City,-86.2714307539999,41.680077296,411
CLOSED,71-08-24-376-013.000-026,018-7194-6892,3710,,Addison,ST,3710 Addison ST,46614,"House, Garage",In Compliance: Outcome Complete,2018/10/16 00:00:00+00,2018/10/16 00:00:00+00,Repaired,Private,-86.248054781,41.636800572,412
CLOSED,71-08-03-178-021.000-026,018-2047-1655,1115,,Fremont,ST,1115 Fremont ST,46628,"House, Garage, Shed, Fence",In Compliance: Outcome Complete,2018/05/31 00:00:00+00,2018/11/23 00:00:00+00,Demolished,City,-86.285175475,41.6895464790001,413
CLOSED,71-03-34-482-020.000-026,018-2157-5789,1421,N,Adams,ST,1421 N Adams ST,46628,House,In Compliance: Outcome Complete,2018/11/01 00:00:00+00,2020/07/02 00:00:00+00,Repaired,Private,-86.2756681289999,41.6946072270001,414
CLOSED,71-08-02-434-016.000-026,018-1054-2294,420,,LaMonte,TER,420 LaMonte TER,46616,House,In Compliance: Outcome Complete,2018/09/25 00:00:00+00,2019/05/09 00:00:00+00,Demolished,City,-86.256327976,41.683831384,415
CLOSED,71-08-02-309-010.000-026,018-1053-2275,639,,Sancome,AVE,639 Sancome AVE,46628,House,In Compliance: Outcome Complete,2015/05/14 00:00:00+00,2016/02/06 00:00:00+00,Demolished,City,-86.2736964709999,41.6833198190001,416
CLOSED,71-08-03-428-001.000-026,018-2073-2689,824,,College,ST,824 College ST,46628,"Multi-Unit, Garage",In Compliance: Outcome Complete,2017/07/11 00:00:00+00,2018/04/27 00:00:00+00,Demolished,City,-86.276098056,41.6865649200001,417
CLOSED,71-08-02-261-031.000-026,018-1060-2549,609,,Rex,ST,609 Rex ST,46616,"House, Fence",In Compliance: Outcome Complete,2018/09/27 00:00:00+00,2018/09/27 00:00:00+00,Repaired,Private,-86.2591972719999,41.6874655410001,418
CLOSED,71-08-02-358-001.000-026,018-1051-2216,531,,LaPorte,AVE,531 LaPorte AVE,46628,House,In Compliance: Outcome Complete,2015/02/12 00:00:00+00,2015/08/31 00:00:00+00,Demolished,City,-86.270251834,41.6820399310001,419
CLOSED,71-03-35-360-016.000-026,018-2182-6828,1305,,Elwood,AVE,1305 Elwood AVE,46628,"House, Garage, Fence",In Compliance: Outcome Complete,2016/03/08 00:00:00+00,2016/11/09 00:00:00+00,Demolished,City,-86.270166966,41.69415152,420
CLOSED,71-08-13-376-013.000-026,018-7038-1521,1913,S,St. Joseph,ST,1913 S St. Joseph ST,46613,"House, Garage, Fence",In Compliance: Outcome Complete,2015/02/10 00:00:00+00,2015/10/02 00:00:00+00,Demolished,City,-86.248091254,41.6538080560001,421
CLOSED,71-08-11-181-009.000-026,018-3069-2697,1018,,Napier,ST,1018 Napier ST,46615,House,In Compliance: Outcome Complete,2019/04/18 00:00:00+00,2020/10/29 00:00:00+00,Demolished,City,-86.264776037,41.672976356,422
CLOSED,71-08-11-161-013.000-026,018-3074-2946,1204,,Napier,ST,1204 Napier ST,46625,,In Compliance: Outcome Complete,2013/09/04 00:00:00+00,2014/05/07 00:00:00+00,Repaired,Private,-86.268320876,41.672897575,423
CLOSED,71-08-15-439-001.000-026,018-8076-2908,1702,,Nash,ST,1702 Nash ST,46613,"House, Garage, Fence",In Compliance: Outcome Complete,2014/05/08 00:00:00+00,2015/04/01 00:00:00+00,Demolished,City,-86.273483649,41.6556571520001,424
CLOSED,71-08-15-439-009.000-026,018-8076-2916,1810,,Nash,ST,1810 Nash ST,46613,"House, Garage",In Compliance: Outcome Complete,2014/09/30 00:00:00+00,2015/04/03 00:00:00+00,Demolished,City,-86.273466866,41.6547826440001,425
CLOSED,71-08-01-377-030.000-026,018-1006-0206,230,E,Navarre,ST,230 E Navarre ST,46601,"House, Garage",In Compliance: Outcome Complete,2013/06/13 00:00:00+00,2014/10/09 00:00:00+00,Repaired,Private,-86.2475599639999,41.6829917640001,426
CLOSED,71-08-02-434-010.000-026,018-1054-2300,417,W,Navarre,ST,417 W Navarre ST,46616,House,Moved To RSVP,2019/02/19 00:00:00+00,2017/03/15 00:00:00+00,,Private,-86.256149357,41.683313522,427
CLOSED,71-08-02-432-016.000-026,018-1018-0732,511,W,Navarre,ST,511 W Navarre ST,46616,,In Compliance: Outcome Complete,2014/05/06 00:00:00+00,2014/07/14 00:00:00+00,Repaired,Private,-86.257568169,41.682926482,428
CLOSED,71-08-02-432-015.000-026,018-1018-0733,513,W,Navarre,ST,513 W Navarre ST,46616,,In Compliance: Outcome Complete,2013/06/18 00:00:00+00,2014/04/25 00:00:00+00,Demolished,City,-86.257655017,41.682924003,429
CLOSED,71-08-02-457-007.000-026,018-1028-1233,819,W,Oak,ST,819 W Oak ST,46616,,In Compliance: Outcome Complete,2011/11/17 00:00:00+00,2013/12/16 00:00:00+00,Demolished,City,-86.262164521,41.6803606340001,430
CLOSED,71-08-02-461-008.000-026,018-1029-1275,912,W,Oak,ST,912 W Oak ST,46616,,In Compliance: Outcome Complete,2011/08/29 00:00:00+00,2013/12/16 00:00:00+00,Demolished,City,-86.262938264,41.6797457850001,431
