Lon,Lat,OBJECTID,Ownership,Pole_Num_1,Service,Bulb_Type,Wattage,Lumens,Mast_Arm,Photo_Cont,Luminaire_,Hand_Hold,Extra_Info,Inspection,Inspect_Date,Inspect_Time,Pole_Manuf,Pole_Model,Light_Manu,Light_Mode,POINT_X,POINT_Y,Fixture,Fixture_Model,Bracket,Banner_Arms,Address,Banner_Size,Pole_Number,Pole_Prefix,Pole_Suffix,Pole_Type,Pole_Suff_Seq,Owner_Asset,Light_Presence,created_user,created_date,last_edited_user,last_edited_date
-86.2524667286738,41.692128824894,4860,AEP,J235-0035,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:48:56am,,,, ,168092.645993,2347727.63708,,,,,,,J235-0035,,,Wood,5859,-3,,,,,
-86.25178223691,41.6916877710775,4861,AEP,J235-0043,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:53:31am,,,, ,168278.501374,2347565.65396,,,,,,,J235-0043,,,Wood,5860,-3,,,,,
-86.2547167160929,41.6938019547066,4862,AEP,J235-0005,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:11:31am,,,, ,167482.295162,2348341.48517,,,,,,,J235-0005,,,Wood,5861,-3,,,,,
-86.238373064526,41.6911140483132,4863,AEP,J235-0509,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:38:22am,,,, ,171939.429627,2347332.00747,,,,,,,J235-0509,,,Wood,5862,-3,,,,,
-86.2411082845754,41.6911222819721,4864,AEP,J235-0543,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:09:00am,,,, ,171192.399345,2347339.97738,,,,,,,J235-0543,,,Wood,5863,-3,,,,,
-86.2417671512317,41.6910877273891,4865,AEP,J235-0562,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,05:09:56am,,,, ,171012.363853,2347328.58728,,,,,,,J235-0562,,,Wood,5864,-3,,,,,
-86.2543449078306,41.6927685076719,4866,AEP,J235-0008,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:14:56am,,,, ,167581.270946,2347964.22107,,,,,,,J235-0008,,,Wood,5865,-3,,,,,
-86.2516293381281,41.6933396582408,4867,AEP,J235-0080,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:28:33am,,,, ,168324.348839,2348167.29039,,,,,,,J235-0080,,,Wood,5866,-3,,,,,
-86.25163017181,41.6912571318557,4868,AEP,J235-0931,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:30:14am,,,, ,168318.968061,2347408.45422,,,,,,,J235-0931,,,Wood,5867,-3,,,,,
-86.2511662051278,41.6767302596534,4869,AEP,J259-1323,Overhead,Yellow - H.P. Sodium,Unknown,"D - 50,000 Lumens",No,No,No,No,street light & utility pole,CB-JP,,09:26:39am,,,, ,168409.775131,2342114.25109,,,,,,,J???-5868,J259,0,Concrete,5868,-3,,,,,
-86.2520913350744,41.6749045011446,4870,AEP,J259-2726,Underground,Yellow - H.P. Sodium,Unknown,"D - 50,000 Lumens",No,Yes,No,No,,CB-JP,,11:19:14am,,,, ,168152.525212,2341450.69267,,,,,,,J???-5869,J259,0,Metal,5869,-3,,,,,
-86.2488586234179,41.674969587758,4871,AEP,J259-2613,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:01:33pm,,,, ,169035.833798,2341468.42576,,,,,,,J259-2613,,,Fiberglass,5870,-3,,,,,
-86.2486029188922,41.6748825318421,4872,AEP,J259-2612,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:05:28pm,,,, ,169105.475703,2341436.2321,,,,,,,J259-2612,,,Fiberglass,5871,-3,,,,,
-86.2486387752213,41.6754608630187,4873,AEP,J259-2616,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:06:47pm,,,, ,169097.10324,2341647.03186,,,,,,,J259-2616,,,Fiberglass,5872,-3,,,,,
-86.2486432071111,41.6756478112519,4874,AEP,J259-2618,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:08:40pm,,,, ,169096.352607,2341715.16087,,,,,,,J259-2618,,,Fiberglass,5873,-3,,,,,
-86.248649302718,41.6759102535031,4875,AEP,J259-2620,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:09:38pm,,,, ,169095.333192,2341810.80114,,,,,,,J259-2620,,,Fiberglass,5874,-3,,,,,
-86.2486535768488,41.6761374036828,4876,AEP,J259-2622,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:10:34pm,,,, ,169094.72478,2341893.57858,,,,,,,J259-2622,,,Fiberglass,5875,-3,,,,,
-86.2486463524294,41.6764644644552,4877,AEP,J259-2624,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",Yes,Yes,No,No,,DM,,01:11:49pm,,,, ,169097.50323,2342012.74064,,,,,,,J???-5876,J259,0,Metal,5876,-3,,,,,
-86.2486497090596,41.6769254313689,4878,AEP,J259-2628,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:14:23pm,,,, ,169097.72058,2342180.71478,,,,,,,J???-5877,J259,0,Fiberglass,5877,-3,,,,,
-86.2488607720877,41.6775491023356,4879,AEP,J259-2632,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:16:45pm,,,, ,169041.597326,2342408.35916,,,,,,,J259-2632,,,Fiberglass,5878,-3,,,,,
-86.248399312857,41.677852629344,4880,AEP,J259-,Underground,Yellow - H.P. Sodium,20 - 200 Watts,"S - 20,000 Lumens",No,No,No,No,,DM,,01:20:08pm,,,, ,169168.405602,2342518.10754,,,,,,,J???-5879,J259,0,Metal,5879,-3,,,,,
-86.2491338377876,41.6780921715804,4881,AEP,J259-2636,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:21:30pm,,,, ,168968.339166,2342606.74826,,,,,,,J259-2636,,,Fiberglass,5880,-3,,,,,
-86.2493005842195,41.6783207913928,4882,AEP,J259-2638,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:23:35pm,,,, ,168923.35089,2342690.36121,,,,,,,J259-2638,,,Fiberglass,5881,-3,,,,,
-86.249568279153,41.6785053466399,4883,AEP,J259-2640,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:24:50pm,,,, ,168850.677711,2342758.1045,,,,,,,J259-2640,,,Fiberglass,5882,-3,,,,,
-86.2498747470584,41.6786595246143,4884,AEP,J259-2642,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:25:58pm,,,, ,168767.338548,2342814.85083,,,,,,,J259-2642,,,Fiberglass,5883,-3,,,,,
-86.2500269508148,41.6788319991078,4885,AEP,J259-2646,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,pole cut off,DM,,01:26:55pm,,,, ,168726.185506,2342877.97896,,,,,,,J259-2646,,,Fiberglass,5884,-3,,,,,
-86.2501626125755,41.6789026125626,4886,AEP,J259-2644,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:28:36pm,,,, ,168689.30049,2342903.96003,,,,,,,J259-2644,,,Fiberglass,5885,-3,,,,,
-86.2499625407666,41.6789811933308,4887,AEP,J259-2647,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:32:17pm,,,, ,168744.148995,2342932.2235,,,,,,,J259-2647,,,Fiberglass,5886,-3,,,,,
-86.2499910057747,41.6791733667828,4888,AEP,J259-1522,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:38:07pm,,,, ,168736.846972,2343002.3008,,,,,,,J259-1522,,,Metal,5887,-3,,,,,
-86.2502935906931,41.6796012883352,4889,AEP,J259-1463,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:39:41pm,,,, ,168655.245068,2343158.78758,,,,,,,J259-1463,,,Fiberglass,5888,-3,,,,,
-86.2486381434185,41.6766607776123,4890,AEP,J259-2626,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,01:13:15pm,,,, ,169100.228791,2342084.25853,,,,,,,J259-2626,,,Fiberglass,5889,-3,,,,,
-86.2524286311625,41.6776429188842,4891,AEP,J259-1492,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,DM,,03:28:21pm,,,, ,168067.161928,2342449.15016,,,,,,,J259-1492,,,Metal,5890,-3,,,,,
-86.252900857367,41.6776366520939,4892,AEP,J259-1494,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,DM,,03:29:39pm,,,, ,167938.143896,2342447.74404,,,,,,,J259-1494,,,Fiberglass,5891,-3,,,,,
-86.2521695013553,41.6786461814253,4893,AEP,J259-1532,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:39:39pm,,,, ,168140.435197,2342814.24017,,,,,,,J259-1532,,,Fiberglass,5892,-3,,,,,
-86.2521748263851,41.6789332824101,4894,AEP,J259-1795,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:41:32pm,,,, ,168139.691444,2342918.86476,,,,,,,J259-1795,,,Fiberglass,5893,-3,,,,,
-86.2524496104785,41.6789975497301,4895,AEP,J259-1794,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:42:49pm,,,, ,168064.786607,2342942.79276,,,,,,,J259-1794,,,Fiberglass,5894,-3,,,,,
-86.2535412915291,41.679204904413,4896,AEP,J259-1073,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:45:59pm,,,, ,167767.082534,2343020.37846,,,,,,,J259-1073,,,Fiberglass,5895,-3,,,,,
-86.2532399581793,41.6791548976978,4897,AEP,J259-1791,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:47:13pm,,,, ,167849.274823,2343001.59632,,,,,,,J259-1791,,,Fiberglass,5896,-3,,,,,
-86.2527391537005,41.6791562640915,4898,AEP,J259-1517,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:48:21pm,,,, ,167986.084567,2343001.16343,,,,,,,J259-1517,,,Fiberglass,5897,-3,,,,,
-86.2522157768047,41.6791852499662,4899,AEP,J259-1531,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:49:43pm,,,, ,168129.128691,2343010.75316,,,,,,,J259-1531,,,Fiberglass,5898,-3,,,,,
-86.2519199388439,41.6795242531695,4900,AEP,J259-2811,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:53:18pm,,,, ,168210.782991,2343133.73094,,,,,,,J259-2811,,,Fiberglass,5899,-3,,,,,
-86.2519123624919,41.6792173480665,4901,AEP,J259-1518,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:54:43pm,,,, ,168212.092751,2343021.88602,,,,,,,J259-1518,,,Fiberglass,5900,-3,,,,,
-86.2506143485134,41.6791730987477,4902,AEP,J259-1541,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:58:51pm,,,, ,168566.565881,2343003.35647,,,,,,,J259-1541,,,Fiberglass,5901,-3,,,,,
-86.2518273912503,41.6790071031313,4903,AEP,J259-1516,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:06:51pm,,,, ,168234.784422,2342945.11887,,,,,,,J259-1516,,,Fiberglass,5902,-3,,,,,
-86.2519138310474,41.6788156713351,4904,AEP,J259-1529,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:08:31pm,,,, ,168210.697389,2342875.52472,,,,,,,J259-1529,,,Fiberglass,5903,-3,,,,,
-86.2519028052069,41.678474126266,4905,AEP,J259-1528,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:09:47pm,,,, ,168212.864212,2342751.05127,,,,,,,J259-1528,,,Fiberglass,5904,-3,,,,,
-86.2518941445468,41.6781346021941,4906,AEP,J259-1526,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:11:05pm,,,, ,168214.389768,2342627.31863,,,,,,,J259-1526,,,Fiberglass,5905,-3,,,,,
-86.251888366503,41.6778429502307,4907,AEP,J259-1525,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:12:26pm,,,, ,168215.246365,2342521.03496,,,,,,,J259-1525,,,Fiberglass,5906,-3,,,,,
-86.2502699546152,41.678669046052,4908,AEP,J259-2643,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:21:14pm,,,, ,168659.400965,2342819.05137,,,,,,,J259-2643,,,Fiberglass,5907,-3,,,,,
-86.2498662093153,41.6784114542408,4909,AEP,J259-2641,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:23:00pm,,,, ,168769.058795,2342724.44248,,,,,,,J259-2641,,,Fiberglass,5908,-3,,,,,
-86.2496117633057,41.6782788061243,4910,AEP,J259-2639,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:24:17pm,,,, ,168838.240406,2342675.6373,,,,,,,J259-2639,,,Fiberglass,5909,-3,,,,,
-86.2494216961761,41.6780984970507,4911,AEP,J259-2637,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:25:13pm,,,, ,168889.718073,2342609.58483,,,,,,,J259-2637,,,Fiberglass,5910,-3,,,,,
-86.2493029833357,41.6778997102655,4912,AEP,J259-2635,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:26:20pm,,,, ,168921.658119,2342536.93119,,,,,,,J259-2635,,,Fiberglass,5911,-3,,,,,
-86.2496368506982,41.6778356459936,4913,AEP,J259-1509,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:27:32pm,,,, ,168830.29484,2342514.20397,,,,,,,J259-1509,,,Fiberglass,5912,-3,,,,,
-86.250018365107,41.677827429108,4914,AEP,J259-1507,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:28:40pm,,,, ,168726.052818,2342511.91538,,,,,,,J259-1507,,,Fiberglass,5913,-3,,,,,
-86.2529466259888,41.6749378331816,4915,AEP,J259-1377,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",Yes,Yes,No,No,,DM,,11:36:15am,,,, ,167918.9496,2341464.42687,,,,,,,J259-1377,,,Metal,5914,-3,,,,,
-86.2523944146468,41.67493971686,4916,AEP,J259-1374,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",Yes,Yes,No,No,,DM,,11:37:09am,,,, ,168069.813703,2341464.08739,,,,,,,J259-1374,,,Metal,5915,-3,,,,,
-86.2520639326459,41.6742335227444,4917,AEP,J259-1277,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,11:41:25am,,,, ,168158.350341,2341206.14924,,,,,,,J259-1277,,,Fiberglass,5916,-3,,,,,
-86.2508295634146,41.6762887041226,4918,AEP,J259-1300,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,11:55:39am,,,, ,168500.649292,2341952.73253,,,,,,,J259-1300,,,Fiberglass,5917,-3,,,,,
-86.2496747683942,41.6763329052056,4919,AEP,J259-1303,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,11:58:47am,,,, ,168816.231291,2341966.70187,,,,,,,J259-1303,,,Fiberglass,5918,-3,,,,,
-86.2489263974276,41.6763331650201,4920,AEP,J259-2623,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:01:07pm,,,, ,169020.675996,2341965.4143,,,,,,,J259-2623,,,Fiberglass,5919,-3,,,,,
-86.2489221763933,41.6761634472664,4921,AEP,J259-2621,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:01:53pm,,,, ,169021.411201,2341903.56418,,,,,,,J259-2621,,,Fiberglass,5920,-3,,,,,
-86.2489189529424,41.6760541752116,4922,AEP,J259-2619,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:02:42pm,,,, ,169022.022538,2341863.74159,,,,,,,J259-2619,,,Fiberglass,5921,-3,,,,,
-86.2489162709156,41.6758731921742,4923,AEP,J259-3029,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:03:41pm,,,, ,169022.309653,2341797.78939,,,,,,,J259-3029,,,Fiberglass,5922,-3,,,,,
-86.2489153991493,41.6755018438507,4924,AEP,J259-2617,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:04:43pm,,,, ,169021.633465,2341662.47498,,,,,,,J259-2617,,,Fiberglass,5923,-3,,,,,
-86.2489139599858,41.6753145806358,4925,AEP,J259-2615,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:05:38pm,,,, ,169021.565682,2341594.23694,,,,,,,J259-2615,,,Fiberglass,5924,-3,,,,,
-86.2489555924915,41.6764582548574,4926,AEP,J259-1320,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:13:21pm,,,, ,169013.008169,2342011.04847,,,,,,,J259-1320,,,Fiberglass,5925,-3,,,,,
-86.2490254067474,41.6773833470815,4927,AEP,J259-2631,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:18:16pm,,,, ,168996.214359,2342348.26474,,,,,,,J259-2631,,,Fiberglass,5926,-3,,,,,
-86.2491576785897,41.6776338734297,4928,AEP,J259-2633,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:19:13pm,,,, ,168960.69722,2342439.79636,,,,,,,J259-2633,,,Fiberglass,5927,-3,,,,,
-86.2498554829993,41.6776534411906,4929,AEP,J259-1453,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:21:23pm,,,, ,168770.11977,2342448.21612,,,,,,,J259-1453,,,Fiberglass,5928,-3,,,,,
-86.2531887419314,41.6764434161739,4930,AEP,J259-1332,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:18:21pm,,,, ,167856.540091,2342013.48504,,,,,,,J259-1332,,,Fiberglass,5929,-3,,,,,
-86.2524300980964,41.6762917748457,4931,AEP,J259-1294,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,11:22:36am,,,, ,168063.414277,2341956.81961,,,,,,,J259-1294,,,Fiberglass,5930,-3,,,,,
-86.2534724272672,41.6760368502063,4932,AEP,J259-1719,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,11:19:04am,,,, ,167778.03255,2341865.86697,,,,,,,J259-1719,,,Fiberglass,5931,-3,,,,,
-86.2534161879119,41.6749171528646,4933,AEP,J259-1379,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",Yes,Yes,No,No,,DM,,11:34:40am,,,, ,167790.618465,2341457.76462,,,,,,,J???-5932,J259,0,Metal,5932,-3,,,,,
-86.2520597853455,41.6739193527268,4934,AEP,J259-1278,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,11:42:34am,,,, ,168158.705441,2341091.66372,,,,,,,J259-1278,,,Fiberglass,5933,-3,,,,,
-86.2518486389069,41.6761578760984,4935,AEP,J259-1252,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,11:52:14am,,,, ,168221.929013,2341906.94989,,,,,,,J259-1252,,,Fiberglass,5934,-3,,,,,
-86.2491990824863,41.6763348517289,4936,AEP,J259-1319,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,11:59:47am,,,, ,168946.186479,2341966.53232,,,,,,,J259-1319,,,Fiberglass,5935,-3,,,,,
-86.248896879647,41.6765489542701,4937,AEP,J259-2625,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:14:33pm,,,, ,169029.27086,2342043.98947,,,,,,,J259-2625,,,Fiberglass,5936,-3,,,,,
-86.2488915427134,41.6767633694789,4938,AEP,J259-2627,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:15:53pm,,,, ,169031.25694,2342122.10865,,,,,,,J259-2627,,,Fiberglass,5937,-3,,,,,
-86.2489186987931,41.6770875387057,4939,AEP,J259-2629,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:16:31pm,,,, ,169024.636671,2342240.28045,,,,,,,J259-2629,,,Fiberglass,5938,-3,,,,,
-86.2513701382538,41.6776428578923,4940,AEP,J259-1458,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:33:08pm,,,, ,168356.320481,2342447.16387,,,,,,,J259-1458,,,Fiberglass,5939,-3,,,,,
-86.2517675438764,41.6776390184475,4941,AEP,J259-1460,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:33:52pm,,,, ,168247.748063,2342446.50184,,,,,,,J???-5940,J259,0,Fiberglass,5940,-3,,,,,
-86.251860564502,41.6768055205007,4942,AEP,J259-1249,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,12:39:20pm,,,, ,168220.273946,2342142.96249,,,,,,,J259-1249,,,Fiberglass,5941,-3,,,,,
-86.2521298920139,41.6769758408826,4943,AEP,J259-1289,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:24:40pm,,,, ,168147.119969,2342205.52404,,,,,,,J259-1289,,,Metal,5942,-3,,,,,
-86.2521387815182,41.6772882938556,4944,AEP,J259-1538,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:25:42pm,,,, ,168145.464902,2342319.39267,,,,,,,J259-1538,,,Fiberglass,5943,-3,,,,,
-86.2531902774193,41.6777934661855,4945,AEP,J259-1497,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:32:44pm,,,, ,167859.469266,2342505.42224,,,,,,,J259-1497,,,Metal,5944,-3,,,,,
-86.2529782252322,41.6789945751075,4946,AEP,J259-1793,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:43:54pm,,,, ,167920.375744,2342942.69103,,,,,,,J259-1793,,,Fiberglass,5945,-3,,,,,
-86.2534204610059,41.6789895927425,4947,AEP,J259-1074,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:44:48pm,,,, ,167799.555829,2342941.69799,,,,,,,J259-1074,,,Fiberglass,5946,-3,,,,,
-86.2516068936251,41.6791668953305,4948,AEP,J259-1519,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:55:59pm,,,, ,168295.414003,2343002.93548,,,,,,,J259-1519,,,Fiberglass,5947,-3,,,,,
-86.2510228393639,41.679167141868,4949,AEP,J259-1774,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,03:57:14pm,,,, ,168454.962494,2343001.94244,,,,,,,J259-1774,,,Fiberglass,5948,-3,,,,,
-86.2505559069917,41.6793893531023,4950,AEP,J259-1464,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:00:03pm,,,, ,168583.064706,2343082.0477,,,,,,,J259-1464,,,Fiberglass,5949,-3,,,,,
-86.2504830632323,41.6789718488331,4951,AEP,J259-2645,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:01:02pm,,,, ,168601.932473,2342929.78151,,,,,,,J259-2645,,,Fiberglass,5950,-3,,,,,
-86.2513244521312,41.6790211687077,4952,AEP,J259-1515,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:06:50pm,,,, ,168372.209127,2342949.3113,,,,,,,J259-1515,,,Fiberglass,5951,-3,,,,,
-86.2507440180111,41.6790195775398,4953,AEP,J259-1513,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:05:00pm,,,, ,168530.764578,2342947.65623,,,,,,,J259-1513,,,Metal,5952,-3,,,,,
-86.2506155956018,41.6778156606853,4954,AEP,J259-1506,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,DM,,04:15:13pm,,,, ,168562.872884,2342508.73237,,,,,,,J259-1506,,,Fiberglass,5953,-3,,,,,
-86.2564963568748,41.6891650617225,4955,AEP,J234-1658,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:29:28am,,,, ,166984.685894,2346655.20176,,,,,,,J???-5954,J234,0,Wood,5954,-3,,,,,
