date,year,rep,store,paper,paper.type,unit.price,units.sold,total.sale
11/17/2012,2012,Mohit,Davenport,watercolor,sheet,0.77,6,4.62
11/17/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
11/17/2012,2012,Barakat,Portland,watercolor,block,19.34,1,19.34
11/18/2012,2012,Ran,Dublin,watercolor,block,19.34,1,19.34
11/18/2012,2012,Aman,Portland,drawing,journal,24.94,1,24.94
11/18/2012,2012,Ruisi,Dublin,drawing,roll,20.99,1,20.99
11/18/2012,2012,Patrick,Syracuse,drawing,pads,10.26,1,10.26
11/18/2012,2012,Arinjay,Portland,drawing,journal,24.94,1,24.94
11/18/2012,2012,Thomas,Davenport,watercolor,pad,12.15,1,12.15
11/18/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
11/19/2012,2012,Mohit,Davenport,watercolor,sheet,0.77,8,6.16
11/19/2012,2012,Arinjay,Portland,drawing,pads,10.26,2,20.52
11/20/2012,2012,Yue,Dublin,watercolor,pad,12.15,1,12.15
11/20/2012,2012,Aman,Portland,watercolor,block,19.34,1,19.34
11/21/2012,2012,Thomas,Davenport,watercolor,sheet,0.77,7,5.39
11/21/2012,2012,Barakat,Portland,watercolor,block,19.34,1,19.34
11/21/2012,2012,Ran,Dublin,drawing,pads,10.26,1,10.26
11/21/2012,2012,Patrick,Syracuse,watercolor,sheet,0.77,7,5.39
11/22/2012,2012,Ran,Dublin,watercolor,pad,12.15,3,36.45
11/22/2012,2012,Mohit,Davenport,drawing,journal,24.94,1,24.94
11/22/2012,2012,Patrick,Syracuse,drawing,journal,24.94,1,24.94
11/23/2012,2012,Thomas,Davenport,watercolor,sheet,0.77,10,7.7
11/23/2012,2012,Arinjay,Portland,drawing,pads,10.26,1,10.26
11/23/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,3,36.45
11/24/2012,2012,Ran,Dublin,drawing,journal,24.94,1,24.94
11/24/2012,2012,Arijit,Syracuse,drawing,journal,24.94,2,49.88
11/24/2012,2012,Qiaoli,Portland,drawing,journal,24.94,2,49.88
11/24/2012,2012,Qiaoli,Portland,watercolor,sheet,0.77,7,5.39
11/24/2012,2012,Aman,Portland,drawing,pads,10.26,2,20.52
11/24/2012,2012,Ruisi,Dublin,watercolor,sheet,0.77,10,7.7
11/24/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
11/24/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
11/24/2012,2012,Qiaoli,Portland,drawing,journal,24.94,1,24.94
11/24/2012,2012,Mohit,Davenport,watercolor,pad,12.15,2,24.3
11/24/2012,2012,Ruisi,Dublin,watercolor,sheet,0.77,2,1.54
11/24/2012,2012,Patrick,Syracuse,drawing,journal,24.94,1,24.94
11/24/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
11/25/2012,2012,Aman,Portland,watercolor,block,19.34,2,38.68
11/25/2012,2012,Yue,Dublin,watercolor,block,19.34,1,19.34
11/25/2012,2012,Arijit,Syracuse,drawing,roll,20.99,1,20.99
11/25/2012,2012,Ruisi,Dublin,watercolor,sheet,0.77,6,4.62
11/25/2012,2012,Ruisi,Dublin,drawing,pads,10.26,1,10.26
11/25/2012,2012,Ran,Dublin,watercolor,sheet,0.77,4,3.08
11/25/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
11/26/2012,2012,Patrick,Syracuse,watercolor,block,19.34,1,19.34
11/26/2012,2012,Ruisi,Dublin,watercolor,sheet,0.77,7,5.39
11/26/2012,2012,Mohit,Davenport,watercolor,block,19.34,1,19.34
11/27/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
11/27/2012,2012,Arijit,Syracuse,drawing,pads,10.26,1,10.26
11/27/2012,2012,Yue,Dublin,drawing,journal,24.94,2,49.88
11/27/2012,2012,Yue,Dublin,drawing,roll,20.99,1,20.99
11/27/2012,2012,Aman,Portland,drawing,pads,10.26,1,10.26
11/27/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,2,24.3
11/27/2012,2012,Arinjay,Portland,drawing,pads,10.26,3,30.78
11/27/2012,2012,Aman,Portland,drawing,roll,20.99,1,20.99
11/27/2012,2012,Barakat,Portland,drawing,sheet,0.36,10,3.6
11/27/2012,2012,Arinjay,Portland,drawing,pads,10.26,1,10.26
11/27/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
11/28/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
11/28/2012,2012,Aman,Portland,watercolor,block,19.34,1,19.34
11/28/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
11/29/2012,2012,Yue,Dublin,watercolor,pad,12.15,2,24.3
11/29/2012,2012,Ran,Dublin,drawing,roll,20.99,1,20.99
11/29/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
11/29/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
11/29/2012,2012,Yue,Dublin,drawing,pads,10.26,1,10.26
11/29/2012,2012,Yue,Dublin,drawing,pads,10.26,2,20.52
11/29/2012,2012,Aman,Portland,drawing,pads,10.26,1,10.26
11/29/2012,2012,Ruisi,Dublin,drawing,pads,10.26,1,10.26
11/29/2012,2012,Thomas,Davenport,drawing,journal,24.94,1,24.94
11/30/2012,2012,Aman,Portland,watercolor,block,19.34,1,19.34
11/30/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,2,20.52
11/30/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,2,24.3
11/30/2012,2012,Aman,Portland,watercolor,block,19.34,1,19.34
12/1/2012,2012,Qiaoli,Portland,watercolor,sheet,0.77,10,7.7
12/1/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
12/1/2012,2012,Thomas,Davenport,drawing,journal,24.94,1,24.94
12/1/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
12/1/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
12/1/2012,2012,Mohit,Davenport,watercolor,pad,12.15,1,12.15
12/1/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,1,12.15
12/1/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
12/1/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
12/1/2012,2012,Mohit,Davenport,watercolor,sheet,0.77,6,4.62
12/1/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
12/1/2012,2012,Thomas,Davenport,drawing,pads,10.26,2,20.52
12/1/2012,2012,Mohit,Davenport,drawing,journal,24.94,1,24.94
12/1/2012,2012,Ruisi,Dublin,watercolor,sheet,0.77,4,3.08
12/1/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
12/1/2012,2012,Arinjay,Portland,watercolor,block,19.34,1,19.34
12/1/2012,2012,Qiaoli,Portland,drawing,pads,10.26,1,10.26
12/1/2012,2012,Arijit,Syracuse,drawing,journal,24.94,1,24.94
12/1/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
12/2/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
12/2/2012,2012,Thomas,Davenport,drawing,pads,10.26,2,20.52
12/2/2012,2012,Mohit,Davenport,drawing,journal,24.94,2,49.88
12/2/2012,2012,Aman,Portland,watercolor,pad,12.15,2,24.3
12/2/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
12/2/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
12/2/2012,2012,Yue,Dublin,drawing,pads,10.26,2,20.52
12/2/2012,2012,Mohit,Davenport,watercolor,sheet,0.77,5,3.85
12/3/2012,2012,Barakat,Portland,drawing,pads,10.26,1,10.26
12/3/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
12/3/2012,2012,Barakat,Portland,watercolor,sheet,0.77,6,4.62
12/4/2012,2012,Ruisi,Dublin,drawing,pads,10.26,3,30.78
12/4/2012,2012,Aman,Portland,watercolor,block,19.34,1,19.34
12/4/2012,2012,Qiaoli,Portland,drawing,journal,24.94,1,24.94
12/4/2012,2012,Qiaoli,Portland,watercolor,sheet,0.77,9,6.93
12/4/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,3,36.45
12/4/2012,2012,Patrick,Syracuse,watercolor,roll,97.99,1,97.99
12/4/2012,2012,Thomas,Davenport,watercolor,block,19.34,1,19.34
12/5/2012,2012,Ran,Dublin,watercolor,roll,97.99,1,97.99
12/5/2012,2012,Mohit,Davenport,watercolor,pad,12.15,1,12.15
12/5/2012,2012,Thomas,Davenport,drawing,pads,10.26,1,10.26
12/5/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
12/5/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,2,24.3
12/5/2012,2012,Thomas,Davenport,watercolor,block,19.34,1,19.34
12/5/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
12/6/2012,2012,Ruisi,Dublin,drawing,pads,10.26,1,10.26
12/6/2012,2012,Arinjay,Portland,drawing,journal,24.94,1,24.94
12/6/2012,2012,Barakat,Portland,watercolor,pad,12.15,2,24.3
12/6/2012,2012,Arinjay,Portland,drawing,journal,24.94,1,24.94
12/6/2012,2012,Thomas,Davenport,drawing,journal,24.94,1,24.94
12/7/2012,2012,Arinjay,Portland,watercolor,roll,97.99,1,97.99
12/7/2012,2012,Patrick,Syracuse,drawing,journal,24.94,1,24.94
12/7/2012,2012,Barakat,Portland,drawing,journal,24.94,1,24.94
12/7/2012,2012,Yue,Dublin,drawing,journal,24.94,1,24.94
12/8/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
12/8/2012,2012,Yue,Dublin,drawing,journal,24.94,1,24.94
12/8/2012,2012,Barakat,Portland,drawing,pads,10.26,3,30.78
12/8/2012,2012,Barakat,Portland,drawing,journal,24.94,1,24.94
12/8/2012,2012,Thomas,Davenport,drawing,roll,20.99,2,41.98
12/8/2012,2012,Thomas,Davenport,drawing,roll,20.99,1,20.99
12/9/2012,2012,Arinjay,Portland,watercolor,sheet,0.77,7,5.39
12/9/2012,2012,Yue,Dublin,watercolor,sheet,0.77,15,11.55
12/9/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
12/9/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
12/9/2012,2012,Arinjay,Portland,watercolor,sheet,0.77,9,6.93
12/9/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
12/9/2012,2012,Ran,Dublin,drawing,journal,24.94,1,24.94
12/9/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,3,36.45
12/9/2012,2012,Mohit,Davenport,drawing,sheet,0.36,9,3.24
12/9/2012,2012,Yue,Dublin,watercolor,block,19.34,1,19.34
12/9/2012,2012,Ran,Dublin,watercolor,block,19.34,1,19.34
12/9/2012,2012,Aman,Portland,watercolor,sheet,0.77,11,8.47
12/9/2012,2012,Yue,Dublin,drawing,pads,10.26,2,20.52
12/9/2012,2012,Thomas,Davenport,watercolor,pad,12.15,2,24.3
12/9/2012,2012,Thomas,Davenport,watercolor,pad,12.15,1,12.15
12/9/2012,2012,Ran,Dublin,drawing,journal,24.94,1,24.94
12/9/2012,2012,Arinjay,Portland,drawing,pads,10.26,2,20.52
12/10/2012,2012,Patrick,Syracuse,watercolor,block,19.34,1,19.34
12/10/2012,2012,Mohit,Davenport,watercolor,sheet,0.77,7,5.39
12/11/2012,2012,Aman,Portland,drawing,journal,24.94,1,24.94
12/11/2012,2012,Barakat,Portland,drawing,pads,10.26,2,20.52
12/11/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
12/11/2012,2012,Thomas,Davenport,watercolor,block,19.34,3,58.02
12/11/2012,2012,Thomas,Davenport,drawing,pads,10.26,2,20.52
12/11/2012,2012,Barakat,Portland,watercolor,pad,12.15,3,36.45
12/11/2012,2012,Thomas,Davenport,drawing,pads,10.26,1,10.26
12/12/2012,2012,Yue,Dublin,watercolor,pad,12.15,2,24.3
12/12/2012,2012,Ruisi,Dublin,drawing,pads,10.26,2,20.52
12/12/2012,2012,Yue,Dublin,drawing,pads,10.26,2,20.52
12/12/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,3,36.45
12/12/2012,2012,Yunzhu,Syracuse,watercolor,sheet,0.77,6,4.62
12/12/2012,2012,Thomas,Davenport,drawing,roll,20.99,1,20.99
12/13/2012,2012,Mohit,Davenport,drawing,pads,10.26,1,10.26
12/13/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
12/13/2012,2012,Arinjay,Portland,watercolor,pad,12.15,1,12.15
12/13/2012,2012,Aman,Portland,watercolor,sheet,0.77,6,4.62
12/13/2012,2012,Ran,Dublin,drawing,pads,10.26,1,10.26
12/13/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
12/14/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
12/14/2012,2012,Barakat,Portland,drawing,roll,20.99,1,20.99
12/14/2012,2012,Mohit,Davenport,drawing,pads,10.26,2,20.52
12/14/2012,2012,Mohit,Davenport,drawing,pads,10.26,1,10.26
12/14/2012,2012,Arinjay,Portland,watercolor,block,19.34,1,19.34
12/15/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
12/15/2012,2012,Barakat,Portland,watercolor,block,19.34,1,19.34
12/15/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
12/15/2012,2012,Arinjay,Portland,watercolor,block,19.34,1,19.34
12/15/2012,2012,Aman,Portland,drawing,journal,24.94,1,24.94
12/15/2012,2012,Patrick,Syracuse,drawing,journal,24.94,1,24.94
12/15/2012,2012,Mohit,Davenport,drawing,journal,24.94,1,24.94
12/15/2012,2012,Ruisi,Dublin,drawing,pads,10.26,1,10.26
12/15/2012,2012,Barakat,Portland,drawing,pads,10.26,1,10.26
12/15/2012,2012,Yue,Dublin,watercolor,block,19.34,1,19.34
12/15/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
12/15/2012,2012,Aman,Portland,drawing,sheet,0.36,8,2.88
12/15/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
12/15/2012,2012,Barakat,Portland,watercolor,block,19.34,2,38.68
12/16/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,2,24.3
12/16/2012,2012,Thomas,Davenport,watercolor,block,19.34,1,19.34
12/16/2012,2012,Ran,Dublin,watercolor,sheet,0.77,10,7.7
12/16/2012,2012,Aman,Portland,watercolor,pad,12.15,3,36.45
12/16/2012,2012,Mohit,Davenport,watercolor,block,19.34,1,19.34
12/16/2012,2012,Arinjay,Portland,drawing,journal,24.94,1,24.94
12/16/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,2,24.3
12/16/2012,2012,Thomas,Davenport,drawing,journal,24.94,1,24.94
12/16/2012,2012,Qiaoli,Portland,watercolor,pad,12.15,2,24.3
12/16/2012,2012,Barakat,Portland,watercolor,sheet,0.77,4,3.08
12/16/2012,2012,Aman,Portland,watercolor,block,19.34,1,19.34
12/16/2012,2012,Barakat,Portland,watercolor,block,19.34,1,19.34
12/17/2012,2012,Patrick,Syracuse,drawing,journal,24.94,2,49.88
12/17/2012,2012,Ran,Dublin,watercolor,sheet,0.77,5,3.85
12/17/2012,2012,Thomas,Davenport,watercolor,pad,12.15,1,12.15
12/17/2012,2012,Aman,Portland,drawing,pads,10.26,2,20.52
12/17/2012,2012,Arinjay,Portland,watercolor,pad,12.15,2,24.3
12/17/2012,2012,Barakat,Portland,drawing,roll,20.99,1,20.99
12/18/2012,2012,Ruisi,Dublin,drawing,pads,10.26,2,20.52
12/18/2012,2012,Thomas,Davenport,drawing,pads,10.26,1,10.26
12/18/2012,2012,Barakat,Portland,drawing,pads,10.26,1,10.26
12/18/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
12/18/2012,2012,Yunzhu,Syracuse,watercolor,sheet,0.77,7,5.39
12/18/2012,2012,Ruisi,Dublin,watercolor,sheet,0.77,7,5.39
12/18/2012,2012,Mohit,Davenport,watercolor,block,19.34,1,19.34
12/19/2012,2012,Yunzhu,Syracuse,watercolor,sheet,0.77,10,7.7
12/19/2012,2012,Aman,Portland,drawing,roll,20.99,1,20.99
12/19/2012,2012,Ruisi,Dublin,watercolor,sheet,0.77,8,6.16
12/19/2012,2012,Aman,Portland,drawing,journal,24.94,1,24.94
12/19/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,2,24.3
12/19/2012,2012,Thomas,Davenport,watercolor,pad,12.15,2,24.3
12/19/2012,2012,Aman,Portland,drawing,pads,10.26,3,30.78
12/19/2012,2012,Aman,Portland,drawing,journal,24.94,1,24.94
12/19/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
12/19/2012,2012,Arinjay,Portland,watercolor,pad,12.15,1,12.15
12/20/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
12/20/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
12/20/2012,2012,Ran,Dublin,watercolor,block,19.34,1,19.34
12/20/2012,2012,Barakat,Portland,watercolor,block,19.34,1,19.34
12/20/2012,2012,Barakat,Portland,watercolor,block,19.34,1,19.34
12/20/2012,2012,Aman,Portland,watercolor,block,19.34,1,19.34
12/20/2012,2012,Thomas,Davenport,watercolor,pad,12.15,1,12.15
12/21/2012,2012,Mohit,Davenport,watercolor,sheet,0.77,4,3.08
12/21/2012,2012,Mohit,Davenport,drawing,pads,10.26,1,10.26
12/21/2012,2012,Patrick,Syracuse,watercolor,sheet,0.77,9,6.93
12/21/2012,2012,Mohit,Davenport,watercolor,block,19.34,2,38.68
12/21/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
12/21/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
12/21/2012,2012,Mohit,Davenport,watercolor,sheet,0.77,5,3.85
12/21/2012,2012,Patrick,Syracuse,watercolor,block,19.34,1,19.34
12/22/2012,2012,Arinjay,Portland,drawing,roll,20.99,1,20.99
12/22/2012,2012,Aman,Portland,drawing,pads,10.26,1,10.26
12/22/2012,2012,Yunzhu,Syracuse,drawing,roll,20.99,1,20.99
12/22/2012,2012,Yue,Dublin,watercolor,pad,12.15,1,12.15
12/22/2012,2012,Ran,Dublin,watercolor,block,19.34,1,19.34
12/22/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
12/22/2012,2012,Yue,Dublin,drawing,roll,20.99,2,41.98
12/23/2012,2012,Thomas,Davenport,drawing,journal,24.94,1,24.94
12/23/2012,2012,Ran,Dublin,watercolor,block,19.34,2,38.68
12/23/2012,2012,Arinjay,Portland,drawing,roll,20.99,1,20.99
12/23/2012,2012,Patrick,Syracuse,drawing,journal,24.94,1,24.94
12/23/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
12/23/2012,2012,Ran,Dublin,watercolor,sheet,0.77,9,6.93
12/23/2012,2012,Barakat,Portland,watercolor,sheet,0.77,9,6.93
12/23/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
12/23/2012,2012,Arinjay,Portland,drawing,journal,24.94,1,24.94
12/23/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
12/23/2012,2012,Arinjay,Portland,watercolor,sheet,0.77,8,6.16
12/23/2012,2012,Yue,Dublin,watercolor,sheet,0.77,8,6.16
12/23/2012,2012,Barakat,Portland,watercolor,sheet,0.77,5,3.85
12/23/2012,2012,Ruisi,Dublin,drawing,pads,10.26,1,10.26
12/23/2012,2012,Arijit,Syracuse,drawing,journal,24.94,1,24.94
12/23/2012,2012,Ruisi,Dublin,watercolor,block,19.34,1,19.34
12/23/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
12/24/2012,2012,Qiaoli,Portland,drawing,journal,24.94,1,24.94
12/24/2012,2012,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
12/24/2012,2012,Mohit,Davenport,drawing,roll,20.99,1,20.99
12/24/2012,2012,Patrick,Syracuse,drawing,journal,24.94,1,24.94
12/25/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
12/25/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
12/25/2012,2012,Mohit,Davenport,watercolor,pad,12.15,1,12.15
12/25/2012,2012,Arinjay,Portland,watercolor,roll,97.99,1,97.99
12/25/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
12/26/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
12/26/2012,2012,Barakat,Portland,watercolor,sheet,0.77,9,6.93
12/26/2012,2012,Thomas,Davenport,drawing,pads,10.26,2,20.52
12/27/2012,2012,Qiaoli,Portland,drawing,pads,10.26,3,30.78
12/27/2012,2012,Patrick,Syracuse,drawing,pads,10.26,1,10.26
12/27/2012,2012,Qiaoli,Portland,watercolor,sheet,0.77,5,3.85
12/27/2012,2012,Arinjay,Portland,watercolor,sheet,0.77,7,5.39
12/27/2012,2012,Ruisi,Dublin,drawing,pads,10.26,1,10.26
12/27/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
12/27/2012,2012,Ruisi,Dublin,drawing,journal,24.94,1,24.94
12/27/2012,2012,Patrick,Syracuse,drawing,pads,10.26,3,30.78
12/28/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
12/28/2012,2012,Aman,Portland,watercolor,block,19.34,1,19.34
12/28/2012,2012,Mohit,Davenport,drawing,pads,10.26,1,10.26
12/28/2012,2012,Aman,Portland,watercolor,pad,12.15,4,48.6
12/28/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
12/28/2012,2012,Yue,Dublin,drawing,journal,24.94,2,49.88
12/29/2012,2012,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
12/29/2012,2012,Qiaoli,Portland,watercolor,roll,97.99,1,97.99
12/29/2012,2012,Yunzhu,Syracuse,watercolor,pad,12.15,1,12.15
12/29/2012,2012,Patrick,Syracuse,watercolor,roll,97.99,1,97.99
12/29/2012,2012,Aman,Portland,watercolor,block,19.34,1,19.34
12/29/2012,2012,Arinjay,Portland,watercolor,block,19.34,2,38.68
12/29/2012,2012,Mohit,Davenport,drawing,pads,10.26,1,10.26
12/30/2012,2012,Patrick,Syracuse,drawing,pads,10.26,1,10.26
12/30/2012,2012,Ruisi,Dublin,watercolor,roll,97.99,1,97.99
12/30/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,2,24.3
12/30/2012,2012,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
12/30/2012,2012,Ran,Dublin,watercolor,pad,12.15,1,12.15
12/30/2012,2012,Mohit,Davenport,drawing,pads,10.26,2,20.52
12/30/2012,2012,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
12/30/2012,2012,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
12/30/2012,2012,Qiaoli,Portland,drawing,pads,10.26,2,20.52
12/30/2012,2012,Arinjay,Portland,drawing,journal,24.94,1,24.94
12/30/2012,2012,Barakat,Portland,watercolor,sheet,0.77,8,6.16
12/30/2012,2012,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
12/30/2012,2012,Qiaoli,Portland,watercolor,sheet,0.77,5,3.85
12/30/2012,2012,Thomas,Davenport,watercolor,block,19.34,1,19.34
12/31/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
12/31/2012,2012,Aman,Portland,watercolor,pad,12.15,1,12.15
12/31/2012,2012,Qiaoli,Portland,watercolor,block,19.34,1,19.34
12/31/2012,2012,Ruisi,Dublin,watercolor,sheet,0.77,6,4.62
12/31/2012,2012,Barakat,Portland,watercolor,pad,12.15,1,12.15
1/1/2013,2013,Aman,Portland,drawing,pads,10.26,2,20.52
1/1/2013,2013,Arijit,Syracuse,drawing,journal,24.94,1,24.94
1/1/2013,2013,Thomas,Davenport,watercolor,pad,12.15,1,12.15
1/2/2013,2013,Yunzhu,Syracuse,drawing,pads,10.26,2,20.52
1/2/2013,2013,Arijit,Syracuse,watercolor,sheet,0.77,9,6.93
1/2/2013,2013,Ran,Dublin,watercolor,sheet,0.77,5,3.85
1/2/2013,2013,Patrick,Syracuse,watercolor,pad,12.15,2,24.3
1/2/2013,2013,Arijit,Syracuse,drawing,roll,20.99,1,20.99
1/3/2013,2013,Arijit,Syracuse,watercolor,block,19.34,1,19.34
1/3/2013,2013,Barakat,Portland,drawing,roll,20.99,1,20.99
1/4/2013,2013,Yunzhu,Syracuse,watercolor,block,19.34,1,19.34
1/4/2013,2013,Aman,Portland,watercolor,block,19.34,1,19.34
1/4/2013,2013,Yue,Dublin,watercolor,pad,12.15,1,12.15
1/4/2013,2013,Aman,Portland,watercolor,pad,12.15,2,24.3
1/4/2013,2013,Mohit,Davenport,watercolor,block,19.34,1,19.34
1/4/2013,2013,Yunzhu,Syracuse,watercolor,sheet,0.77,12,9.24
1/5/2013,2013,Arinjay,Portland,drawing,roll,20.99,1,20.99
1/5/2013,2013,Qiaoli,Portland,watercolor,block,19.34,1,19.34
1/5/2013,2013,Patrick,Syracuse,watercolor,pad,12.15,1,12.15
1/5/2013,2013,Patrick,Syracuse,drawing,pads,10.26,1,10.26
1/5/2013,2013,Barakat,Portland,watercolor,pad,12.15,2,24.3
1/5/2013,2013,Mohit,Davenport,watercolor,roll,97.99,1,97.99
1/5/2013,2013,Arinjay,Portland,drawing,roll,20.99,1,20.99
1/5/2013,2013,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
1/5/2013,2013,Barakat,Portland,watercolor,block,19.34,1,19.34
1/5/2013,2013,Mohit,Davenport,watercolor,block,19.34,1,19.34
1/5/2013,2013,Aman,Portland,watercolor,sheet,0.77,8,6.16
1/6/2013,2013,Ran,Dublin,watercolor,block,19.34,1,19.34
1/6/2013,2013,Aman,Portland,watercolor,block,19.34,1,19.34
1/6/2013,2013,Yunzhu,Syracuse,drawing,journal,24.94,1,24.94
1/6/2013,2013,Arijit,Syracuse,watercolor,block,19.34,1,19.34
1/6/2013,2013,Patrick,Syracuse,drawing,journal,24.94,1,24.94
1/6/2013,2013,Arijit,Syracuse,watercolor,pad,12.15,1,12.15
1/6/2013,2013,Arinjay,Portland,drawing,roll,20.99,1,20.99
1/6/2013,2013,Mohit,Davenport,drawing,journal,24.94,1,24.94
1/6/2013,2013,Arinjay,Portland,watercolor,roll,97.99,1,97.99
1/6/2013,2013,Yunzhu,Syracuse,watercolor,pad,12.15,2,24.3
1/6/2013,2013,Barakat,Portland,watercolor,sheet,0.77,10,7.7
1/6/2013,2013,Arinjay,Portland,watercolor,pad,12.15,1,12.15
1/7/2013,2013,Patrick,Syracuse,drawing,roll,20.99,1,20.99
1/7/2013,2013,Mohit,Davenport,watercolor,pad,12.15,4,48.6
1/7/2013,2013,Yue,Dublin,watercolor,pad,12.15,1,12.15
1/8/2013,2013,Aman,Portland,watercolor,sheet,0.77,7,5.39
1/9/2013,2013,Yunzhu,Syracuse,watercolor,sheet,0.77,7,5.39
1/9/2013,2013,Aman,Portland,drawing,journal,24.94,1,24.94
1/9/2013,2013,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
1/9/2013,2013,Barakat,Portland,watercolor,block,19.34,1,19.34
1/10/2013,2013,Ruisi,Dublin,watercolor,pad,12.15,1,12.15
1/10/2013,2013,Thomas,Davenport,watercolor,block,19.34,1,19.34
1/10/2013,2013,Yue,Dublin,watercolor,block,19.34,1,19.34
1/10/2013,2013,Yunzhu,Syracuse,drawing,pads,10.26,1,10.26
1/10/2013,2013,Qiaoli,Portland,drawing,journal,24.94,1,24.94
1/10/2013,2013,Mohit,Davenport,drawing,roll,20.99,1,20.99
1/10/2013,2013,Yunzhu,Syracuse,watercolor,block,19.34,2,38.68
